Date,portfolio_return
2022-01-05,-0.0475981507034507
2022-01-06,0.012894295167038047
2022-01-07,-0.009702109668255115
2022-01-10,-0.00014523607846243935
2022-01-11,0.01631638921384634
2022-01-12,-0.009651954173094744
2022-01-13,-0.02779762813716455
2022-01-14,-0.008931204603689142
2022-01-18,-0.038992363419455785
2022-01-19,-0.014003070747529463
2022-01-20,-0.017591900888688592
2022-01-21,-0.03496068251683929
2022-01-24,0.029761265313899016
2022-01-25,-0.02572451038132082
2022-01-26,-0.0015767794087533722
2022-01-27,-0.022791912380445176
2022-01-28,0.038755319343462
2022-01-31,0.05113701974897386
2022-02-01,0.013563102783149015
2022-02-02,-0.018940042360645806
2022-02-03,-0.035941025150058016
2022-02-04,0.02594739808907544
2022-02-07,0.006128084174222509
2022-02-08,0.026026035968133965
2022-02-09,0.04067291583697187
2022-02-10,-0.015342117292477322
2022-02-11,-0.027086048422222224
2022-02-14,-0.001262277613467272
2022-02-15,0.039259876849522646
2022-02-16,-0.022126052568933515
2022-02-17,-0.040930999852080284
2022-02-18,-0.024980199439074525
2022-02-22,-0.02277821986960029
2022-02-23,-0.02779363418618082
2022-02-24,0.03402368488503181
2022-02-25,0.026358280638227868
2022-02-28,0.010637308176740069
2022-03-01,-0.02822387495586238
2022-03-02,0.008071891891815874
2022-03-03,-0.023747032344313086
2022-03-04,-0.023172433856107497
2022-03-07,-0.052233429060599586
2022-03-08,0.018189875319888943
2022-03-09,0.0354605005461757
2022-03-10,-0.024901316812442717
2022-03-11,-0.027890059094134424
2022-03-14,-0.03524770786029337
2022-03-15,0.034309542916317264
2022-03-16,0.07174718167417303
2022-03-17,0.022801197040951713
2022-03-18,0.03297375250090507
2022-03-21,-0.019115381310793315
2022-03-22,0.0327124404831099
2022-03-23,-0.020594535843278416
2022-03-24,0.022494913344393276
2022-03-25,-0.021005119653892367
2022-03-28,0.01968423519541124
2022-03-29,0.029927360072238708
2022-03-30,-0.03642447723273776
2022-03-31,-0.029258563455660566
2022-04-01,-0.007575847011123922
2022-04-04,0.02970127569094379
2022-04-05,-0.03563750915254137
2022-04-06,-0.03329095859905149
2022-04-07,0.0018963622765138504
2022-04-08,-0.01209328090744432
2022-04-11,-0.005229116168302075
2022-04-12,-0.007563150985460782
2022-04-13,0.027433849022361075
2022-04-14,-0.03237574596778223
2022-04-18,-0.008539051704186066
2022-04-19,0.033310727122185885
2022-04-20,-0.021288726795260757
2022-04-21,-0.030510015306440992
2022-04-22,-0.04026110959681831
2022-04-25,0.015074089651135771
2022-04-26,-0.04570098547004057
2022-04-27,-0.009358255547286188
2022-04-28,0.035087342403021506
2022-04-29,-0.0536835131760131
2022-05-02,0.04073393109482702
2022-05-03,0.004242790450036877
2022-05-04,0.024464002247149223
2022-05-05,-0.07400997136353878
2022-05-06,-0.022658118882210407
2022-05-09,-0.05535683539143
2022-05-10,0.0004745669609987116
2022-05-11,-0.058650876891919106
2022-05-12,0.027355565166521854
2022-05-13,0.06384658720794674
2022-05-16,-0.03855612751620255
2022-05-17,0.03670652574575488
2022-05-18,-0.06489752094916687
2022-05-19,0.005020749109262323
2022-05-20,-0.007901700158136587
2022-05-23,0.0021409257207603695
2022-05-24,-0.041261441205261366
2022-05-25,0.038817477348659896
2022-05-26,0.05551205402532185
2022-05-27,0.033147963052292645
2022-05-31,-0.008422811640834553
2022-06-01,-0.022359855224472314
2022-06-02,0.06342245021603854
2022-06-03,-0.028416448644791533
2022-06-06,0.00871076247812967
2022-06-07,-0.0002747496834192299
2022-06-08,-0.0034589811324906893
2022-06-09,-0.024748716052013012
2022-06-10,-0.04429119998067544
2022-06-13,-0.05441794996299355
2022-06-14,0.008906742819692438
2022-06-15,0.029938552900034342
2022-06-16,-0.05457007834675793
2022-06-17,0.020907310732325733
2022-06-21,0.01563888421256397
2022-06-22,-8.638837757488262e-06
2022-06-23,0.026262908314085294
2022-06-24,0.045111375328228114
2022-06-27,-0.017483577952572753
2022-06-28,-0.040312566051156025
2022-06-29,-0.015470014719974697
2022-06-30,-0.03059978523856618
2022-07-01,0.018461901189761928
2022-07-05,0.04890122627348235
2022-07-06,-0.009540584883437871
2022-07-07,0.045643948976933024
2022-07-08,-0.0007121990957513849
2022-07-11,-0.041119129807238065
2022-07-12,0.0009472901055628616
2022-07-13,-0.012492567075601348
2022-07-14,-0.010350359732319486
2022-07-15,0.03104215213519179
2022-07-18,0.006251694414270704
2022-07-19,0.0353168552340203
2022-07-20,0.025468305250641293
2022-07-21,0.013726082087232637
2022-07-22,-0.030547419676067014
2022-07-25,-0.010647329286396574
2022-07-26,-0.03329744060881022
2022-07-27,0.04182031899736463
2022-07-28,0.013366886358196002
2022-07-29,0.010849085507507494
2022-08-01,0.021010170682261423
2022-08-02,-0.0004113670500937085
2022-08-03,0.038625377503616824
2022-08-04,-0.010494893533982686
2022-08-05,-0.007110930177459887
2022-08-08,0.019846131966576527
2022-08-09,-0.04152857923361465
2022-08-10,0.0502568925185388
2022-08-11,0.003964852321662379
2022-08-12,0.024010791858522125
2022-08-15,-0.0078588083498326
2022-08-16,0.009958655547975773
2022-08-17,-0.03072170652873679
2022-08-18,-0.00010025524311702852
2022-08-19,-0.05249771696802282
2022-08-22,-0.032434898557976544
2022-08-23,0.003808684928633999
2022-08-24,0.010100671532752485
2022-08-25,0.02347566218916142
2022-08-26,-0.04504486505037194
2022-08-29,-0.007720190280097413
2022-08-30,-0.009492513416782533
2022-08-31,-0.013346634946138752
2022-09-01,-0.0091090788726859
2022-09-02,-0.01473621604731718
2022-09-06,-0.0032949768756053584
2022-09-07,0.0202937888140536
2022-09-08,0.007458329050405343
2022-09-09,0.03324891017553386
2022-09-12,0.021544325393509273
2022-09-13,-0.06105802018938991
2022-09-14,0.007473643524211318
2022-09-15,-0.010410121250354534
2022-09-16,-0.03458363287410604
2022-09-19,0.012004632357046241
2022-09-20,-0.034317317373967524
2022-09-21,-0.0044692846261850895
2022-09-22,-0.036119928552453745
2022-09-23,-0.01769180475953869
2022-09-26,-0.016084863757815968
2022-09-27,0.01452849726937645
2022-09-28,0.030930950771530467
2022-09-29,-0.03604272846339334
2022-09-30,-0.02194779806384714
2022-10-03,0.03367526720009521
2022-10-04,0.053706881880843195
2022-10-05,0.0018106128041863849
2022-10-06,-0.008802445246331236
2022-10-07,-0.049881089169020086
2022-10-10,-0.00865278622938307
2022-10-11,-0.003795845422946847
2022-10-12,0.005423267259592149
2022-10-13,0.0038542222304197987
2022-10-14,-0.04892226865621616
2022-10-17,0.059099625598614876
2022-10-18,0.013960539933291934
2022-10-19,-0.02946421181409754
2022-10-20,0.0031756171673966533
2022-10-21,0.019570079461720343
2022-10-24,-0.0012307179131525992
2022-10-25,0.03866978661290447
2022-10-26,0.0015703390331507276
2022-10-27,0.001888234692235896
2022-10-28,0.019070646322910847
2022-10-31,-0.00622234551961068
2022-11-01,-0.0005248926411744594
2022-11-02,-0.03442300140243226
2022-11-03,0.017962193748269472
2022-11-04,-0.0056663049781456275
2022-11-07,0.009083047757124454
2022-11-08,0.004620378554081229
2022-11-09,-0.03670241257017727
2022-11-10,0.1300907760431633
2022-11-11,0.039441903175010104
2022-11-14,-0.0038709494404861027
2022-11-15,0.024023998638818454
2022-11-16,-0.04259992500564325
2022-11-17,-0.022588573430615367
2022-11-18,-0.0036413416617625057
2022-11-21,-0.007001116319785835
2022-11-22,0.013368944493074958
2022-11-23,0.012066383681149782
2022-11-25,-0.003390622897165598
2022-11-28,-0.019921190822479055
2022-11-29,0.00017014986154115623
2022-11-30,0.06333182821881209
2022-12-01,0.016957845884373622
2022-12-02,0.006516919852328313
2022-12-05,-0.03379712751381539
2022-12-06,-0.025784196827746478
2022-12-07,-0.008525970311211477
2022-12-08,0.022287869043873795
2022-12-09,-0.003974829996985785
2022-12-12,0.018070054460725356
2022-12-13,0.01864041494368637
2022-12-14,0.0020825602130930872
2022-12-15,-0.04461609737954289
2022-12-16,-0.009602048525533985
2022-12-19,-0.016411841776823255
2022-12-20,-0.008629748551546206
2022-12-21,0.029746803201442674
2022-12-22,-0.031248616655410056
2022-12-23,0.0008618794894745524
2022-12-27,-0.026185804319704638
2022-12-28,-0.02278471846592408
2022-12-29,0.037997372496486825
2022-12-30,-0.0065603425512929985
2023-01-03,-0.0058050239180016915
2023-01-04,0.03525132362904437
2023-01-05,-0.0077875746985582245
2023-01-06,0.03176964440810557
2023-01-09,0.01888581118089118
2023-01-10,0.018548537752520477
2023-01-11,0.027555482886104602
2023-01-12,0.010145232990414468
2023-01-13,0.010485119651760378
2023-01-17,0.00894797710294152
2023-01-18,-0.012607218554382077
2023-01-19,-0.02180965754424488
2023-01-20,0.04914867734669284
2023-01-23,0.06106208231091613
2023-01-24,-0.014129077818671685
2023-01-25,0.005462186809755641
2023-01-26,0.005503034569068135
2023-01-27,0.03524414208582814
2023-01-30,-0.030694090797515512
2023-01-31,0.023321315710719145
2023-02-01,0.0404927618515537
2023-02-02,0.03432772373300964
2023-02-03,-0.02003419292454901
2023-02-06,-0.015892372097699226
2023-02-07,0.004764118506947454
2023-02-08,-0.013171735478038947
2023-02-09,-0.024474610484373462
2023-02-10,-0.028081521748524286
2023-02-13,0.023033939713908498
2023-02-14,0.006214881513598813
2023-02-15,0.018858003304918394
2023-02-16,-0.04076191966752499
2023-02-17,-0.00638166792422317
2023-02-21,-0.03356572131591801
2023-02-22,0.004608472585779474
2023-02-23,-0.007580841147413538
2023-02-24,-0.01446666670409084
2023-02-27,0.00494970494784774
2023-02-28,0.008398431951158192
2023-03-01,0.005240855383536007
2023-03-02,0.0105655364821709
2023-03-03,0.023130327018948703
2023-03-06,-0.003550952960037816
2023-03-07,-0.008957733742158436
2023-03-08,0.0012972484403922116
2023-03-09,-0.027717351620958133
2023-03-10,-0.03504141399724504
2023-03-13,-0.004676554173659877
2023-03-14,0.0062458772773379126
2023-03-15,-0.0018201802061459
2023-03-16,0.02000156496492878
2023-03-17,-0.010878800016411993
2023-03-20,0.004927060598056076
2023-03-21,0.030639915701542723
2023-03-22,-0.013483583391424322
2023-03-23,0.0053307497558274
2023-03-24,-0.004811696846390343
2023-03-27,0.0033647099382804998
2023-03-28,0.0016332853375940176
2023-03-29,0.018795732024001883
2023-03-30,-0.0020680204418669435
2023-03-31,0.022728064722048576
2023-04-03,0.0011676441604775607
2023-04-04,-0.013290134892815945
2023-04-05,-0.026424089148706625
2023-04-06,-0.0013809228578857676
2023-04-10,0.018164362623178974
2023-04-11,0.006334702142726829
2023-04-12,-0.017106866459784726
2023-04-13,0.01624027421586858
2023-04-14,-0.0031742248371536734
2023-04-17,0.00057372109654809
2023-04-18,0.0020919240200998864
2023-04-19,0.0010934822900775009
2023-04-20,-0.0036852846812253158
2023-04-21,0.004681850092047061
2023-04-24,-0.002974393785462609
2023-04-25,-0.030016815690982662
2023-04-26,-0.004447087563679463
2023-04-27,0.01817615383032517
2023-04-28,0.019011122019780745
2023-05-01,-0.009027154048618953
2023-05-02,-0.02047813330846993
2023-05-03,-0.007243819901864484
2023-05-04,-0.0009007340992269471
2023-05-05,0.02584956902915277
2023-05-08,0.011371941191337382
2023-05-09,-0.013598010534205184
2023-05-10,0.011127377582558372
2023-05-11,0.0010479481098762517
2023-05-12,-0.008531384107601703
2023-05-15,0.025713829211334152
2023-05-16,-0.01722260028063259
2023-05-17,0.021095138395318264
2023-05-18,0.01841659833342201
2023-05-19,-0.022636370563918328
2023-05-22,0.0028568878831685546
2023-05-23,-0.006467454543971014
2023-05-24,-0.008487181269539592
2023-05-25,0.020254247347214496
2023-05-26,0.021538865861260845
2023-05-30,0.012419192166070911
2023-05-31,-0.021778966859686236
2023-06-01,0.034309311189082994
2023-06-02,0.020130488223211156
2023-06-05,0.003680961321497292
2023-06-06,0.01944921787833608
2023-06-07,-0.010201750253088952
2023-06-08,0.014479180177146545
2023-06-09,-0.0046912044005861355
2023-06-12,0.012682325123681603
2023-06-13,0.017072569568438466
2023-06-14,0.008947573038050598
2023-06-15,0.00886777246950473
2023-06-16,-0.009050120738207922
2023-06-20,-0.004270711369074277
2023-06-21,-0.009744339788482896
2023-06-22,0.001807202651071673
2023-06-23,-0.012314915679271872
2023-06-26,-0.0018806463594491843
2023-06-27,0.025654274393249268
2023-06-28,0.0027755755666927133
2023-06-29,-0.00450756988733489
2023-06-30,0.010691532011959196
2023-07-03,0.008754133940247894
2023-07-05,-0.0162986985685424
2023-07-06,-0.028740431994719488
2023-07-07,0.014852626517670164
2023-07-10,0.022710603365075997
2023-07-11,0.029942267293459432
2023-07-12,0.0060775817822023475
2023-07-13,0.015797030016057003
2023-07-14,-0.01320655119573339
2023-07-17,0.01702856145225421
2023-07-18,0.013342815555181868
2023-07-19,0.006346290653301025
2023-07-20,-0.018995289517157572
2023-07-21,0.0008505145407694119
2023-07-24,-0.004146027283292934
2023-07-25,0.0024423578947528578
2023-07-26,0.003402450127709502
2023-07-27,-0.0017364039220127698
2023-07-28,0.030179405218824902
2023-07-31,0.014671271587612618
2023-08-01,-0.011797230937331128
2023-08-02,-0.026595843565723174
2023-08-03,0.0030457239207292612
2023-08-04,-0.004259210939027677
2023-08-07,0.007404731503799558
2023-08-08,-0.0120101425714837
2023-08-09,-0.021050851909672433
2023-08-10,-0.007756573114654401
2023-08-11,-0.004708644451242603
2023-08-14,0.01625524960618497
2023-08-15,-0.018976257817787893
2023-08-16,-0.015594782996238583
2023-08-17,-0.015982121318956988
2023-08-18,-0.003567442662569602
2023-08-21,0.014404031786570322
2023-08-22,-0.016442269972739957
2023-08-23,0.018121460279752324
2023-08-24,-0.0189957743555611
2023-08-25,0.0020576977274079948
2023-08-28,0.0027071059587015335
2023-08-29,0.03117153167588057
2023-08-30,0.012506893056382666
2023-08-31,-0.006192689924130541
2023-09-01,0.009171617131907615
2023-09-05,-0.005032761647940665
2023-09-06,-0.007856133976788235
2023-09-07,-0.01556058511159964
2023-09-08,-0.00764483944372608
2023-09-11,0.004276065344763595
2023-09-12,-0.00519805817744756
2023-09-13,0.0028353869891354104
2023-09-14,0.00758350962876138
2023-09-15,-0.015638332732185962
2023-09-18,-0.01614851248796332
2023-09-19,-0.0015590474215804871
2023-09-20,-0.014242077440753152
2023-09-21,-0.02064397996777294
2023-09-22,0.0014590507574953461
2023-09-25,0.007474698119395301
2023-09-26,-0.018747128735328192
2023-09-27,0.008950248936605855
2023-09-28,0.01224020550428152
2023-09-29,0.01020139205588037
2023-10-02,0.003619005543831625
2023-10-03,-0.03142589949396198
2023-10-04,0.013747529623931125
2023-10-05,-0.004215473867840347
2023-10-06,0.014774556415081058
2023-10-09,-0.00012535540203139535
2023-10-10,0.011197576819661353
2023-10-11,0.003800888242186653
2023-10-12,-0.017637603028066037
2023-10-13,-0.028440179659928812
2023-10-16,0.019279542929939976
2023-10-17,0.006355558235303007
2023-10-18,-0.03382039444305323
2023-10-19,-0.023359993355044566
2023-10-20,-0.005536776376309338
2023-10-23,-0.00313827237164946
2023-10-24,0.01304502391521832
2023-10-25,-0.03152727604788382
2023-10-26,-0.012317039427849535
2023-10-27,0.0015855685137683745
2023-10-30,0.014630302735446096
2023-10-31,0.010449214853298559
2023-11-01,0.011225951898605948
2023-11-02,0.023324849543610842
2023-11-03,0.030823088257539717
2023-11-06,-0.012683974362041304
2023-11-07,0.012560723926252695
2023-11-08,0.005465691763634203
2023-11-09,-0.007627678513064421
2023-11-10,0.019096283003760945
2023-11-13,-0.008245104992029234
2023-11-14,0.04843605851588267
2023-11-15,0.010940451132300386
2023-11-16,-0.011158988469553181
2023-11-17,0.011546554142909662
2023-11-20,0.014979506404352973
2023-11-21,-0.011474257518543083
2023-11-22,0.00163958223806564
2023-11-27,-0.0018072284979779006
2023-11-28,0.006840993963632364
2023-11-29,0.0018948082047833856
2023-11-30,-0.012951944947047676
2023-12-01,0.029265416267019725
2023-12-04,-0.0008265858249070748
2023-12-05,-0.011210972856618547
2023-12-06,-0.008572533221727312
2023-12-07,0.010977007492741216
2023-12-08,0.014145945931110033
2023-12-11,0.01726600912200149
2023-12-12,0.002356650564333378
2023-12-13,0.023162157572281024
2023-12-14,0.03175678345062185
2023-12-15,0.002017486887607958
2023-12-18,0.00828675953666434
2023-12-19,0.02204301545689392
2023-12-20,-0.029540350722552674
2023-12-21,0.027493126058901012
2023-12-22,-0.003978958427378258
2023-12-26,-0.00324878641759568
2023-12-27,0.0008712294270402537
2023-12-28,-0.004610356368959959
2023-12-29,-0.015986354579165977
2024-01-02,-0.02120166231553449
2024-01-03,-0.029315869648945246
2024-01-04,-0.0027249993092287737
2024-01-05,-0.0004145242102196618
2024-01-08,0.023262305093488315
2024-01-09,-0.005332245927405539
2024-01-10,0.00011873974004037046
2024-01-11,-0.003995117385244334
2024-01-12,-0.01848570649745784
2024-01-16,-0.0028072133747692124
2024-01-17,-0.008881317458847297
2024-01-18,0.00551910965986517
2024-01-19,0.017022807026668984
2024-01-22,0.01773391940820236
2024-01-23,-0.0011472215551696196
2024-01-24,-0.006269231531063772
2024-01-25,0.010577049352577623
2024-01-26,0.0008622582580822004
2024-01-29,0.004680151422712621
2024-01-30,-0.0208740722261787
2024-01-31,-0.024074849075952566
2024-02-01,0.01508287792924538
2024-02-02,0.009396750031686996
2024-02-05,-0.011801172452474683
2024-02-06,0.007023796433887601
2024-02-07,0.0044437776214547265
2024-02-08,0.009401985714255648
2024-02-09,0.019635813919378655
2024-02-12,0.009193499951579403
2024-02-13,-0.03382092997386594
2024-02-14,0.017211308066020902
2024-02-15,0.0030719615729997703
2024-02-16,-0.011520142756494352
2024-02-20,-0.01619421225693555
2024-02-21,-0.011584553955650554
2024-02-22,0.03159624353899758
2024-02-23,0.003944835600742366
2024-02-26,0.0063185359303855665
2024-02-27,0.01887504791412099
2024-02-28,0.00888760291961729
2024-02-29,0.02953067792175239
2024-03-01,0.012475636678500783
2024-03-04,-0.0026104563865626184
2024-03-05,-0.01808967925290845
2024-03-06,0.003341263793822498
2024-03-07,0.006618402744967498
2024-03-08,0.0025940705757367117
2024-03-11,-0.0008374994141314998
2024-03-12,0.013125754595952
2024-03-13,0.0037027555035423036
2024-03-14,-0.016675657356416202
2024-03-15,-0.00811943739463422
2024-03-18,-0.0026172291904352028
2024-03-19,0.005509734978949192
2024-03-20,0.02772760130553009
2024-03-21,0.0144523387288905
2024-03-22,0.0009603210469346707
2024-03-25,-0.00567220366067068
2024-03-26,0.0015158330202139178
2024-03-27,0.01606998182600826
2024-03-28,0.005580231279352145
2024-04-01,-0.005701907085274421
2024-04-02,-0.01907863483748066
2024-04-03,0.004596541250154933
2024-04-04,-0.0070773595683812545
2024-04-05,0.011307996857100438
2024-04-08,0.006469580278551473
2024-04-09,0.012378031620028568
2024-04-10,-0.026001704984642493
2024-04-11,0.016917597531349374
2024-04-12,-0.024605632129468397
2024-04-15,-0.024200343276755566
2024-04-16,0.0007749168018406353
2024-04-17,-0.015244569373045278
2024-04-18,-0.0023830882931991067
2024-04-19,-0.0143914109143805
2024-04-22,0.011193920010006549
2024-04-23,0.025260665517033706
2024-04-24,-0.020474406904797692
2024-04-25,0.0019169586576611754
2024-04-26,0.019315324974657027
2024-04-29,0.003651625954030952
2024-04-30,-0.02538155442507707
2024-05-01,-0.012290353782567561
2024-05-02,0.02025647625472855
2024-05-03,0.02230676558841132
2024-05-06,0.02989415913933829
2024-05-07,0.002347261303398447
2024-05-08,-0.004019561582671935
2024-05-09,0.0037412878558604106
2024-05-10,-0.011063799631934636
2024-05-13,0.0011365727696166829
2024-05-14,0.010809300507057265
2024-05-15,0.008745597996103485
2024-05-16,-0.00987172296718718
2024-05-17,-0.012260418724884306
2024-05-20,0.005682935800730503
2024-05-21,-0.007268764368371727
2024-05-22,-0.016387268360222803
2024-05-23,-0.0044960435224565545
2024-05-24,0.003785745629331955
2024-05-28,0.012751595772856799
2024-05-29,0.009368891801761533
2024-05-30,-0.005799765059286349
2024-05-31,0.005124666434372894
2024-06-03,0.009082216422748207
2024-06-04,-0.013581884628302501
2024-06-05,0.021849544676535115
2024-06-06,0.0033952299999162857
2024-06-07,-0.01606305620472519
2024-06-10,0.011376886545707302
2024-06-11,-0.003627611650548591
2024-06-12,0.01371548044686283
2024-06-13,-0.00667430696366596
2024-06-14,-0.013742265969404914
2024-06-17,0.014979703668215206
2024-06-18,0.004835945127515212
2024-06-20,-0.012545605167830709
2024-06-21,-0.0061724366836284576
2024-06-24,-0.0010517465820476745
2024-06-25,0.006797537390616262
2024-06-26,0.004777122633696442
2024-06-27,0.000587681898395754
2024-06-28,0.006209993101592055
2024-07-01,-0.017327411696079327
2024-07-02,0.004221702730742788
2024-07-03,0.006899016672060165
2024-07-05,-0.007532873386914451
2024-07-08,0.005153647668699874
2024-07-09,0.00044291961233643406
2024-07-10,0.01030375482216108
2024-07-11,0.016830211366763773
2024-07-12,0.007387167993708153
2024-07-15,0.0014306029213408474
2024-07-16,0.027149167500203537
2024-07-17,-0.030007027943644692
2024-07-18,-0.016867926550525
2024-07-19,-0.012704084597875044
2024-07-22,0.010333593972155764
2024-07-23,0.004091124916122997
2024-07-24,-0.040126793587269054
2024-07-25,0.014873657523047052
2024-07-26,0.04665940684871226
2024-07-29,-0.009800760552309856
2024-07-30,-0.008322552287860155
2024-07-31,0.025552547227963903
2024-08-01,-0.04700013525403858
2024-08-02,-0.03390514288548743
2024-08-05,-0.03953878608706974
2024-08-06,-0.0009022145665391378
2024-08-07,0.003549447983737966
2024-08-08,0.0319108415503509
2024-08-09,-0.00022888888552331365
2024-08-12,-0.007897363048437894
2024-08-13,0.03611735642405969
2024-08-14,-0.0008821765205737973
2024-08-15,0.046966042204952194
2024-08-16,0.004949465998899258
2024-08-19,0.01195711083179672
2024-08-20,-0.014913586778034399
2024-08-21,0.010549279913588507
2024-08-22,-0.01816560553432105
2024-08-23,0.028324768144456707
2024-08-26,-0.013283473434336312
2024-08-27,-0.007140266530172338
2024-08-28,-0.0041760119033924835
2024-08-29,-0.003348625269454596
2024-08-30,0.008910144247056296
2024-09-03,-0.03930056963592102
2024-09-04,0.00024163443153806468
2024-09-05,-0.0050366088614770006
2024-09-06,-0.02285023039324243
2024-09-09,0.015615524281263662
2024-09-10,0.010758296984007232
2024-09-11,0.028674803795630078
2024-09-12,0.00982608778140719
2024-09-13,0.02774171788281214
2024-09-16,-0.0068797430892219335
2024-09-17,0.011612080130516053
2024-09-18,-0.0010583675507711346
2024-09-19,0.03260505241782834
2024-09-20,-0.01501698152159012
2024-09-23,0.003395035905789061
2024-09-24,0.011059565987248518
2024-09-25,-0.0018947118085641246
2024-09-26,0.021232237983052574
2024-09-27,0.005259996264312211
2024-09-30,-0.007409374887803912
2024-10-01,-0.02810659001519905
2024-10-02,0.002414310329041969
2024-10-03,-0.0014433593598336045
2024-10-04,0.015193722931212399
2024-10-07,-0.008428976629606988
2024-10-08,0.016116288416384277
2024-10-09,0.004087962816452226
2024-10-10,0.016824743584286088
2024-10-11,0.012290436378793223
2024-10-14,0.0076070005536720145
2024-10-15,-0.01073952242438328
2024-10-16,0.02051939751878367
2024-10-17,-0.0004753369475799355
2024-10-18,0.0017569662205735247
2024-10-21,-0.014561858445005859
2024-10-22,-0.01261990098991091
2024-10-23,-0.01141046105506504
2024-10-24,-0.0010648563484556923
2024-10-25,-0.006821757805080642
2024-10-28,0.004744609192732507
2024-10-29,-0.0017608034984756234
2024-10-30,-0.003982356618851167
2024-10-31,-0.013005191564727611
2024-11-01,-0.004690341443106536
2024-11-04,0.009626279105885689
2024-11-05,0.022353439723668374
2024-11-06,0.04692655299200586
2024-11-07,0.0016566683466364249
2024-11-08,-0.004985512568601767
2024-11-11,0.007010621573579944
2024-11-12,-0.0013035184450762005
2024-11-13,-0.007015666587139664
2024-11-14,-0.0074274381236460974
2024-11-15,-0.018590965376170127
2024-11-18,0.006176101439806287
2024-11-19,0.010897055592071643
2024-11-20,0.010300618995615565
2024-11-21,0.02087933186392822
2024-11-22,0.005936219228882641
2024-11-25,0.02765609927153297
2024-11-26,-0.009981893905635439
2024-11-27,-0.009657602720841
2024-11-29,0.003578569315287631
2024-12-02,0.0074712128483416474
